num_cds;cds_locustag;id_type;cds_product;id_genome;genome_name;id_annotation;fragmen_start;fragment_end;num_fragment;1;9;16;2;5;17;3;8;18;4;11;13;7;12;14;6;10;15
1294;O208_00918;1;Deoxyadenosine kinase  / Deoxyguanosine kinase ;0;LLHV30-3_1_Scaffold18-Contig1;25;269396;270035;0;365.7631865;424.2553777;415.8111748;290.9457988;230.4111849;439.8768393;97.05413225;83.72536305;194.715937;373.726405;266.804786;413.2810215;137.8000073;209;139.1479273;225.4056753;177.1142107;152.5774302
1295;O208_00919;1;Dihydrofolate synthase  / Folylpolyglutamate synthase ;0;LLHV30-3_1_Scaffold18-Contig1;25;270164;271448;0;373.7872417;319.8799591;343.8870797;259.9619605;229.4668767;355.526447;85.94552675;88.42024322;174.5461586;472.4217584;251.3581931;330.9905526;123.3790763;161;155.9039604;193.6583971;195.4363704;175.5919029
1296;O208_00920;1;Dihydroneopterin triphosphate pyrophosphohydolase;0;LLHV30-3_1_Scaffold18-Contig1;25;271466;271964;0;254.7637551;249.8870314;261.8486587;179.8574029;146.3677609;255.8396197;69.57495022;65.72832239;145.8430126;330.9584185;208.5290038;212.126542;87.32674884;113;107.0929074;117.4649294;137.0768987;111.662812
1297;O208_00921;1;Dihydropteroate synthase ;0;LLHV30-3_1_Scaffold18-Contig1;25;271966;273040;0;363.0885014;376.9794528;406.8206629;259.2062571;256.8518126;371.5599926;81.26821917;114.2420842;273.8435289;497.4245813;324.3784503;346.2295283;139.402333;198;186.501934;173.8163482;236.152281;176.4442908
1298;O208_00922;1;2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase  / GTP cyclohydrolase I  type 1;0;LLHV30-3_1_Scaffold18-Contig1;25;273036;274086;0;355.7331174;388.0309677;425.9255007;287.1672819;286.1253648;418.9635189;86.53019019;105.6348038;262.2071183;485.5811389;347.5483396;410.2332263;150.6186127;258;216.3713844;166.6732106;226.6519018;205.4254786
1299;O208_00923;1;Dihydroneopterin aldolase ;0;LLHV30-3_1_Scaffold18-Contig1;25;274165;274516;0;137.7462823;129.5483136;155.0863301;123.1796499;99.15235414;158.9412351;32.74115305;37.55904137;107.0549773;169.0980389;110.9346215;147.513285;68.90000367;111;85.9657352;82.54292336;95.6823897;74.1577454
1300;O208_00924;1;GTP-binding protein EngB;0;LLHV30-3_1_Scaffold18-Contig1;25;274569;275157;0;625.8763117;765.6243936;833.8699776;506.3212602;521.2580903;761.9419736;142.6578811;161.9733659;435.2017555;684.9457528;578.5451148;770.4826123;356.5174608;479;407.2444574;350.0137423;460.7683873;375.9030543
1301;O208_00925;1;ATP-dependent Clp protease ATP-binding subunit ClpX;0;LLHV30-3_1_Scaffold18-Contig1;25;275153;276389;0;1340.017232;1749.823193;1709.321073;1024.733774;1136.002686;1688.402068;329.1655208;410.0195349;893.6763322;1361.995877;1272.939676;1399.54753;696.2105022;955;1029.403253;738.9179005;1101.365379;825.1114661
1302;O208_00926;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;276465;276636;0;96.95733462;148.5814781;145.5339112;89.92870144;108.5954355;129.6625865;25.14052823;29.73424108;99.29737025;92.77363223;134.8066287;106.063271;49.67209567;131;92.52244382;53.17669101;107.2185643;84.38639994
1303;O208_00927;1;Dihydrofolate reductase ;0;LLHV30-3_1_Scaffold18-Contig1;25;276632;277139;0;559.6778557;728.7860106;762.5077895;442.8421769;568.4734971;607.1834026;147.9198522;265.2607297;577.9417253;500.0564574;636.820897;613.2163829;328.4767617;496;458.24108;396.8409777;452.6252052;435.5702057
1304;O208_00928;1;rRNA methylase( EC:2.1.1.- );0;LLHV30-3_1_Scaffold18-Contig1;25;277537;278047;0;385.8233246;249.2730584;341.0775447;439.06366;329.563539;511.6792394;184.7536493;186.2302468;382.4500276;554.0099173;351.7610468;576.6428412;350.909321;578;421.0863978;494.4638582;544.2360038;511.4327269
1305;O208_00929;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;278166;278289;0;18.05412438;17.19124541;11.23813986;12.84695735;14.16462202;13.24510293;5.261971025;14.86712054;18.61825692;7.895628275;16.85082859;13.41029863;3.204651333;6;8.742278156;8.730501509;16.96496271;6.819103025
1306;O208_00930;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;278281;278569;0;84.25258043;68.76498162;58.43832727;75.57033735;72.71172637;67.619736;18.12456687;61.81592225;89.98824179;55.26939792;70.21178578;81.68090985;42.46163017;93;75.76641068;42.06514364;54.96647919;73.30535752
1307;O208_00931;1;Xanthine permease;0;LLHV30-3_1_Scaffold18-Contig1;25;278597;279902;0;150.4510365;109.901176;122.4957245;98.99714192;95.3751216;131.0568079;30.9871627;31.29920114;59.73357429;199.3646139;80.04143579;112.7684203;59.28604967;86;80.86607294;83.33660531;122.82633;80.97684843
1308;O208_00932;1;Xanthine phosphoribosyltransferase ;0;LLHV30-3_1_Scaffold18-Contig1;25;279950;280544;0;219.3241776;154.7212086;172.5054468;142.8279376;165.2539236;196.5852119;50.28105646;50.07872182;126.4489949;250.6861977;147.4447501;154.2184343;76.911632;166;154.4469141;113.4965196;190.0075824;115.9247514
1309;O208_00933;1;GMP reductase ;0;LLHV30-3_1_Scaffold18-Contig1;25;280815;281805;0;3064.520445;1825.341878;1713.254422;1634.586397;477.8199161;1645.181206;599.2800334;310.6445713;297.11635;256.6079189;560.2900505;1186.811429;372.5407175;883;641.8289213;646.8507936;2032.402533;701.5152237
1310;O208_00934;1;COG4478. integral membrane protein;0;LLHV30-3_1_Scaffold18-Contig1;25;282063;282681;0;287.5286475;260.3245733;247.2390769;228.2224188;162.4209992;340.190012;60.22033507;61.03344222;131.1035592;313.8512239;238.7200717;341.9626151;148.2151242;183;179.2167022;161.9111189;186.6145898;151.7250423
1311;O208_00935;1;Hypothetical NagD-like phosphatase;0;LLHV30-3_1_Scaffold18-Contig1;25;282783;283557;0;674.0206434;669.8445978;666.9836007;498.0085231;407.9411142;855.3548048;159.6131211;171.3631262;376.243942;820.4873716;520.9714505;835.7054284;385.3593228;554;524.5366893;426.20721;554.4149814;417.6700603
1312;O208_00936;1;Acyl-ACP thioesterase;0;LLHV30-3_1_Scaffold18-Contig1;25;283606;284335;0;410.5641618;431.0090812;384.9062902;314.3726034;292.7355218;582.7845288;106.4087474;145.5412853;257.5525541;536.9027227;336.3144539;561.4038655;240.34885;405;368.6327289;284.13814;377.3007707;276.1736725
1313;O208_00937;1;dCMP deaminase - Late competence protein ComEB;0;LLHV30-3_1_Scaffold18-Contig1;25;284431;284872;0;258.1071115;292.8651449;267.4677287;218.3982749;244.5758069;352.0408936;67.82095988;138.498965;228.0736473;280.9527728;263.2941967;297.464806;161.8348923;259;252.0690202;169.8479385;227.3305003;175.5919029
1314;O208_00938;1;Phage lysin. glycosyl hydrolase. family 25;0;LLHV30-3_1_Scaffold18-Contig1;25;284977;285781;0;1063.855996;808.6025071;811.9556049;1051.183392;972.6373787;1109.103092;397.5711441;623.6365827;953.4099065;1213.952847;948.5612259;1432.463718;1220.972158;1617;1353.596068;1948.4892;1895.325634;2287.809065
1315;O208_00939;1;Hypothetical radical SAM family enzyme in heat shock gene cluster. similarity with CPO of BS HemN-type;0;LLHV30-3_1_Scaffold18-Contig1;25;285839;286979;0;268.1371806;299.6188485;316.915544;227.4667154;286.1253648;309.5171421;92.37682467;139.2814451;262.982879;294.1121532;304.7191503;305.9986324;178.6593118;240;233.1274175;215.8814919;237.509478;195.1968241
1316;O208_00940;1;Co-activator of prophage gene expression IbrB;0;LLHV30-3_1_Scaffold18-Contig1;25;287158;287686;0;354.3957748;342.596962;366.9252664;321.9296371;265.3505858;571.6307579;140.3192273;117.3720043;262.2071183;686.9196599;307.5276217;518.7347335;446.2476982;466;489.5675767;584.1499192;657.5619547;507.1707875
1317;O208_00941;1;Co-activator of prophage gene expression IbrA;0;LLHV30-3_1_Scaffold18-Contig1;25;287690;288986;0;631.8943532;511.4395508;478.744758;527.4809547;386.2220271;902.0612204;200.5395624;203.4448074;396.4137203;925.1044462;424.781304;814.3708624;635.3221268;760;764.9493386;875.4311968;1049.113294;926.5456236
1318;O208_00942;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;289217;289805;0;141.7583099;151.6513434;121.3719105;114.1112094;110.4840518;146.3932429;43.2650951;59.46848217;90.76400249;137.5155258;127.7854501;184.0868267;92.13372584;91;133.3197419;100.0039264;123.5049285;127.0057938
1319;O208_00943;1;Choloylglycine hydrolase ;0;LLHV30-3_1_Scaffold18-Contig1;25;289853;290825;0;591.1054055;548.2779338;593.9356916;470.0474983;466.4882185;582.7845288;177.1530245;289.5176105;432.8744734;471.7637894;540.6307505;539.4597404;381.3535087;520;501.9524708;438.9061213;532.6998292;524.2185451
1320;O208_00944;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;290844;290979;0;311.6008133;350.5786117;341.6394517;187.4144366;152.9779178;429.4201791;59.63567162;79.03048288;192.3886549;189.4950786;281.549261;340.133938;174.6534977;275;222.1995698;187.3089415;204.2581511;199.4587635
1321;O208_00945;1;Triosephosphate isomerase ;0;LLHV30-3_1_Scaffold18-Contig1;25;290987;291746;0;12232.67227;14950.24377;15226.5557;9243.763664;5724.395912;15101.50867;2434.538594;3611.927812;7178.113804;10178.12282;10903.18821;12674.56088;5971.066597;7283;7847.651691;5469.262355;7734.6658;7199.268019
1322;O208_00946;1;Sialic acid utilization regulator. RpiR family;0;LLHV30-3_1_Scaffold18-Contig1;25;291876;292728;0;59.51174332;42.97811351;47.20018741;40.80798217;31.16216844;45.31219422;5.261971025;5.477360199;18.61825692;35.53032724;26.6804786;31.69706949;12.81860533;15;15.29898677;17.46100302;14.92916719;11.93343029
1323;O208_00947;1;PTS system. sucrose-specific IIB component  / PTS system. sucrose-specific IIC component ;0;LLHV30-3_1_Scaffold18-Contig1;25;292728;294669;0;84.9212517;76.13265822;79.790793;64.99049012;62.32433689;59.95151851;19.29389376;8.607280313;23.27282115;46.71580063;47.04189647;51.20295841;16.02325667;22;30.59797355;31.74727822;31.8941299;20.45730908
1324;O208_00948;1;N-acetylmuramic acid 6-phosphate etherase;0;LLHV30-3_1_Scaffold18-Contig1;25;294703;295597;0;48.14433167;51.57373622;50.57162937;49.12071928;37.77232539;32.76420198;11.1086055;14.86712054;31.80618891;35.53032724;27.38259645;32.30662852;10.41511683;25;24.76978811;27.77886844;24.42954631;13.63820605
1325;O208_00949;1;Outer surface protein of unknown function. cellobiose operon;0;LLHV30-3_1_Scaffold18-Contig1;25;295589;296651;0;39.45160512;39.29427521;38.20967552;33.25094843;40.60524979;32.76420198;21.63254755;21.12696077;28.70314609;22.37094678;35.80801075;23.77280212;18.42674517;20;19.67012585;23.01677671;21.71515227;20.45730908
1326;O208_00950;1;L-lactate dehydrogenase ;0;LLHV30-3_1_Scaffold18-Contig1;25;296809;297781;0;64.8611135;37.45235606;58.43832727;30.98383831;24.5520115;35.5526447;12.27793239;6.259840228;15.5152141;40.1361104;28.08471431;47.54560424;12.81860533;32;16.02750995;25.39782257;23.07234929;19.6049212
1327;O208_00951;1;Riboflavin kinase  / FMN adenylyltransferase ;0;LLHV30-3_1_Scaffold18-Contig1;25;297878;298781;0;260.7817966;221.0302981;217.4580063;158.6977084;165.2539236;276.0558294;45.60374889;48.51376177;103.1761738;267.7933923;163.5934609;321.2376081;124.1802392;207;168.2888545;155.5616633;244.2954631;165.3632484
1328;O208_00952;1;tRNA pseudouridine synthase B ;0;LLHV30-3_1_Scaffold18-Contig1;25;298811;299801;0;371.7812279;389.8728869;379.8491273;302.2813494;183.1957781;555.5972122;105.2394205;93.89760342;239.7100579;374.384374;224.6777145;465.703098;202.6941968;282;322.0072454;246.0414062;394.9443319;254.0115877
1329;O208_00953;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;299941;300634;0;4783.674289;6301.205414;5076.267775;5368.516765;7358.993294;5983.99808;1548.188808;6891.301611;11355.5852;5047.938344;7581.468629;5754.237231;8162.246946;10228;11233.82743;8409.060317;10749.67897;11400.68787
1330;O208_00954;1;Fumarate reductase flavoprotein subunit ;0;LLHV30-3_1_Scaffold18-Contig1;25;300804;302313;0;3140.080299;4841.177501;4884.65749;3399.153774;4295.657705;4808.669473;1290.936892;3026.63275;5650.640976;4218.897375;5658.367816;5053.853907;4776.532812;5879;6910.770882;5753.400495;6585.798525;7358.664552
1331;O208_00955;1;PhnB protein - putative DNA binding 3- demethylubiquinone-9 3-methyltransferase domain protein;0;LLHV30-3_1_Scaffold18-Contig1;25;302477;302936;0;500.8347836;400.9244018;393.3348951;399.0113812;475.9312999;412.6895228;149.6738425;214.3995278;347.5407959;470.4478514;424.781304;410.2332263;234.7407102;341;260.0827751;277.7886844;279.5825855;276.1736725
1332;O208_00956;1;DNA-3-methyladenine glycosylase ;0;LLHV30-3_1_Scaffold18-Contig1;25;303013;303556;0;435.3049989;459.2518415;558.535551;365.0047294;358.8370912;539.5636666;116.9326895;93.89760342;252.1222291;596.1199348;315.2509182;452.2927993;197.086057;266;194.515689;192.8647152;213.7585302;184.1157817
1333;O208_00957;1;putative mutator protein;0;LLHV30-3_1_Scaffold18-Contig1;25;303631;304099;0;346.3717195;339.5270968;385.4681972;243.3364863;249.2973476;467.0641558;93.54615156;52.42616191;181.528005;494.7927052;272.4217288;380.974393;168.244195;243;185.7734108;195.245761;201.543757;158.5441453
1334;O208_00958;1;ATP-dependent DNA helicase UvrD/PcrA;0;LLHV30-3_1_Scaffold18-Contig1;25;304118;306395;0;970.9106887;1029.018832;959.175237;836.5636344;754.5021996;1265.255885;289.4084064;262.1308095;631.4692139;1324.491643;775.138115;1154.5048;552.0011922;703;801.3754976;686.5348914;872.6776819;612.0144965
1335;O208_00959;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;307272;307902;0;304.2454293;324.1777705;324.220335;255.4277402;335.2293878;358.3148897;84.19153641;183.8828067;238.9342972;367.1467148;282.9534967;308.4368685;184.2674517;246;246.2408347;254.7719077;284.3327751;263.3878544
1336;O208_00960;1;Putative membrane protein / Lysyl-tRNA synthetase (class II) ;0;LLHV30-3_1_Scaffold18-Contig1;25;307888;310654;0;857.2365723;844.212944;903.5464447;887.1957605;818.7151528;1287.563427;274.2071568;266.0432097;646.984428;1660.055845;810.9461258;1091.72022;731.4616669;860;958.7365044;850.8270562;1070.149848;872.8451872
1337;O208_00961;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;310775;312020;0;27.4155222;22.10302981;24.1620007;24.93821132;19.83047083;29.97575926;21.0478841;36.77656134;51.97596724;31.5825131;48.44613219;30.47795144;59.28604967;93;89.6083511;115.8775655;132.3267092;159.3965332
1338;O208_00962;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;312135;313776;0;23.40349456;22.71700286;22.47627972;34.76235518;22.66339523;36.94686606;15.20124963;22.69192083;50.42444583;36.18829626;40.72283575;37.79265978;65.69535233;87;86.69425838;118.2586114;112.6473524;135.5296726
1339;O208_00963;1;Sortase A. LPXTG specific;0;LLHV30-3_1_Scaffold18-Contig1;25;313887;314634;0;117.0174728;150.4233973;183.1816797;162.4762253;242.6871906;143.6048002;70.74427712;230.0491284;407.2743702;169.0980389;285.7619681;131.6647502;322.8686218;387;387.5743316;498.432268;504.1986918;606.9001693
1340;O208_00964;1;Hypothetical similar to thiamin biosynthesis lipoprotein ApbE;0;LLHV30-3_1_Scaffold18-Contig1;25;314677;315838;0;456.0338083;417.5016741;584.9451797;468.5360916;282.3481323;288.6038217;174.2297073;226.9192083;434.4259948;273.7151135;539.2265148;363.2971811;265.1848978;372;330.7495236;503.9880417;432.9458484;441.5369209
1341;O208_00965;1;DNA gyrase subunit A ;0;LLHV30-3_1_Scaffold18-Contig1;25;315921;318411;0;9065.845122;8625.093409;9308.551246;7931.106905;6819.793349;9782.554178;3303.93314;5130.721547;8199.014892;9242.490865;8707.665673;10550.85723;8512.355104;10254;12713.45801;11400.44761;13006.01901;12681.82685
1342;O208_00966;1;Probable transport protein;0;LLHV30-3_1_Scaffold18-Contig1;25;318656;320123;0;184.5532714;146.1255859;174.7530748;71.03611711;54.76987181;165.2152312;27.47918202;34.42912125;62.83661711;148.7009992;77.93508222;157.8757884;61.68953817;110;101.264722;103.1786542;111.2901554;107.4008726
1343;O208_00967;1;oxidoreductase ylbE;0;LLHV30-3_1_Scaffold18-Contig1;25;320295;320931;0;1394.848276;1739.385651;1548.615673;1327.770827;1588.326283;1423.500009;441.4209027;1008.616757;1797.437554;1157.367511;1621.190134;1565.957145;909.3198159;1211;1355.781637;764.315723;1171.261026;1179.704823
1344;O208_00968;1;Translation elongation factor LepA;0;LLHV30-3_1_Scaffold18-Contig1;25;320997;322821;0;2452.68623;2562.109538;2567.914958;1882.457103;1848.955328;3150.940275;616.2352734;1187.804683;1888.201556;2783.866936;2194.118306;2764.350195;1808.224515;2145;2450.023453;1797.689629;2485.706337;1939.182423
1345;O208_00969;1;Alpha-acetolactate decarboxylase ;0;LLHV30-3_1_Scaffold18-Contig1;25;323108;323774;0;4377.790826;4084.762703;3355.146655;2603.398122;1974.54831;5725.370018;511.5805164;1019.571477;1656.249105;3549.08491;2639.963145;3789.018923;1938.012894;2566;2517.776109;2035.000534;2386.630954;2104.545671
1346;O208_00970;1;proposed amino acid ligase found clustered with an amidotransferase;0;LLHV30-3_1_Scaffold18-Contig1;25;323884;325234;0;908.055589;873.6836504;837.2414196;634.0351303;486.3186894;1274.318324;194.1082645;229.2666483;486.4019621;1130.390781;613.6510077;1061.851828;515.9488647;724;729.2517028;612.7224696;922.8939716;640.1432965
1347;O208_00971;1;Putative amidotransferase similar to cobyric acid synthase;0;LLHV30-3_1_Scaffold18-Contig1;25;325234;326020;0;611.1655437;466.0055451;552.9164811;335.5322978;295.5684462;674.8031386;102.9007667;88.42024322;224.1948438;623.7546337;327.8890396;641.8656573;303.6407138;350;373.003868;303.9801889;399.6945215;256.5687513
1348;O208_00972;1;ABC transporter permease protein;0;LLHV30-3_1_Scaffold18-Contig1;25;326095;327637;0;632.5630245;669.2306247;570.8975049;887.9514638;966.9715299;418.9635189;391.7245097;671.3678644;1236.562564;377.6742192;1010.347597;497.4001675;518.3523532;621;772.2345704;727.0126711;794.6388534;912.9074175
1349;O208_00973;1;ABC transporter permease protein;0;LLHV30-3_1_Scaffold18-Contig1;25;327748;328777;0;377.7992694;493.0203593;453.4589433;594.7385549;769.6111298;269.7818333;287.6544161;555.5608202;1062.016405;325.0366973;837.6266044;369.3927714;330.0790873;438;488.1105304;410.3335709;494.0197142;483.3039269
1350;O208_00974;1;ABC transporter ATP-binding protein YvcR;0;LLHV30-3_1_Scaffold18-Contig1;25;328780;329482;0;234.7036169;221.6442711;250.6105189;322.6853405;475.9312999;162.4267885;143.827208;299.6898509;632.2449746;201.338521;473.2274362;278.5684761;207.5011738;313;257.1686824;257.9466355;257.1888347;286.4023271
1351;O208_00975;1;NAD synthetase ;0;LLHV30-3_1_Scaffold18-Contig1;25;329611;330436;0;2837.840884;3276.160196;3078.688415;2255.018866;3293.746774;3535.04826;806.2508938;1784.836945;3051.066853;3462.890968;2974.873364;3586.645325;2096.643135;2715;3170.532878;2117.543457;2796.504454;2446.35321
1352;O208_00976;1;Acetyltransferase. GNAT family;0;LLHV30-3_1_Scaffold18-Contig1;25;330496;330985;0;1251.083952;1547.82606;1403.081762;1045.893469;1521.280405;1639.60432;455.4528254;857.5981112;1619.788352;1521.88235;1414.767483;1571.443176;999.0500532;1364;1659.575803;1005.595037;1492.916719;1337.396581
1353;O208_00977;1;Nicotinate phosphoribosyltransferase ;0;LLHV30-3_1_Scaffold18-Contig1;25;330981;332469;0;2928.111505;3497.190494;3007.888133;2484.752692;3340.962181;3492.524509;957.0940632;2181.554319;3437.395684;3356.299986;3188.317192;3222.129026;2316.161751;2945;3555.92164;2431.841511;3258.630038;2957.785937
1354;O208_00978;1;Nicotinate-nucleotide adenylyltransferase ;0;LLHV30-3_1_Scaffold18-Contig1;25;332993;333581;0;67.5357986;93.32390363;111.8194916;85.3944812;59.49141248;93.41283117;35.66447028;70.42320256;105.5034559;51.97955281;102.5092072;72.53752442;51.27442133;78;66.29560935;70.63769403;61.07386576;70.74819389
1355;O208_00979;1;Chloride channel protein;0;LLHV30-3_1_Scaffold18-Contig1;25;333603;334815;0;241.3903296;190.9456186;151.7148881;191.9486569;216.2465628;420.3577403;70.74427712;118.9369643;168.340073;367.1467148;152.3595751;429.1295562;249.1616412;292;422.5434442;231.755131;289.0829646;225.0303998
1356;O208_00980;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;335025;335268;0;247.4083711;262.1664924;259.0391238;135.2709039;88.76496466;220.286975;38.58778752;50.07872182;81.45487403;143.437247;143.232043;204.2022746;72.90581784;98;80.86607294;81.7492414;99.75398075;94.61505448
1357;O208_00981;1;Glycyl-tRNA synthetase beta chain ;0;LLHV30-3_1_Scaffold18-Contig1;25;335378;337400;0;1101.970258;1108.221356;1137.299754;585.6701144;351.2826261;994.7769409;169.5523997;191.707607;388.6561132;706.6587306;650.8632542;932.015755;365.330252;490;424.0004906;415.0956627;451.2680081;455.1751269
1358;O208_00982;1;Glycyl-tRNA synthetase alpha chain ;0;LLHV30-3_1_Scaffold18-Contig1;25;337399;338353;0;570.3765961;616.4289424;650.6882979;346.112145;210.580714;604.3949599;97.63879569;120.5019244;214.1099546;344.775768;309.6339753;518.7347335;218.7174535;250;313.2649672;233.3424949;285.6899721;271.9117331
1359;O208_00983;1;2-prime.3-prime-cyclic-nucleotide 2-prime- phosphodiesterase / 5-prime-nucleotidase;0;LLHV30-3_1_Scaffold18-Contig1;25;338638;339385;0;536.9430324;403.380294;410.7540119;380.1187969;504.2605439;533.2896705;119.8560067;327.0766519;483.2989192;464.5261302;551.1625184;582.7384315;565.6209603;677;630.9010736;770.6651787;763.4233221;863.4689206
1360;O208_00984;1;Integral membrane protein;0;LLHV30-3_1_Scaffold18-Contig1;25;339499;340519;0;939.4831389;884.7351653;862.5272342;631.7680202;622.2990608;635.0678298;182.4149955;222.2243281;443.7351233;578.3547711;689.4797364;613.2163829;221.120942;321;293.5948414;259.5339994;285.0113736;248.0448725
1361;O208_00985;1;Teicoplanin resistance protein;0;LLHV30-3_1_Scaffold18-Contig1;25;340566;341064;0;108.9934175;100.0776072;122.4957245;98.24143855;148.2563771;80.16772824;29.81783581;48.51376177;128.776277;71.7186235;164.9976966;73.75664248;36.85349033;72;46.6254835;47.62091732;42.07310753;38.35745452
1362;O208_00986;1;protein co-occurring with transport systems (COG1739);0;LLHV30-3_1_Scaffold18-Contig1;25;341197;341827;0;121.6981717;111.1291221;124.1814455;97.48573518;73.65603451;143.6048002;28.06384547;39.90648145;94.64280602;151.9908443;106.7219144;135.3221044;69.7011665;104;97.62210607;73.0187399;112.6473524;82.68162418
1363;O208_00987;1;ComF operon protein A. DNA transporter ATPase;0;LLHV30-3_1_Scaffold18-Contig1;25;341883;343206;0;14.04209674;14.7353532;12.36195385;16.62547422;15.10893015;14.63932429;6.43129792;6.259840228;9.309128461;26.97672994;14.04235716;14.01985766;18.42674517;23;16.02750995;29.36623235;26.46534183;11.08104242
1364;O208_00988;1;Competence protein F homolog. phosphoribosyltransferase domain - protein YhgH required for utilization of DNA as sole source of carbon and energy;0;LLHV30-3_1_Scaffold18-Contig1;25;343202;343853;0;14.71076801;11.66548795;8.990511888;8.312737108;9.443081347;11.85088157;8.185288262;7.042320256;6.981846346;18.42313264;13.3402393;20.72500698;13.61976817;11;9.470801335;23.01677671;37.32291797;19.6049212
1365;O208_00989;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;343885;344464;0;396.522065;359.7882074;433.7921986;424.7052959;283.2924404;491.4630297;184.1689859;223.0068081;410.377413;609.2793152;478.1422612;479.7229556;425.4174645;554;528.1793052;550.815277;568.6655501;641.8480723
1366;O208_00990;1;Diacylglycerol kinase ;0;LLHV30-3_1_Scaffold18-Contig1;25;344477;344933;0;614.5089001;533.5425806;552.9164811;697.5142137;578.8608866;698.5049017;345.5360973;449.9260164;803.6880904;853.3858227;730.2025721;760.7296679;645.7372437;764;905.5543123;823.0481877;912.7149939;969.1650175
1367;O208_00991;1;Metal-dependent hydrolase YbeY. involved in rRNA and/or ribosome maturation and assembly;0;LLHV30-3_1_Scaffold18-Contig1;25;344916;345405;0;1124.03641;1057.261592;1119.31873;1296.031286;1238.932273;1319.630518;655.4077244;1021.136437;1621.339874;1596.23285;1489.191976;1332.496037;1171.300062;1538;1699.644578;1608.793324;1741.283773;1759.328581
1368;O208_00992;1;probably ADP-ribose pyrophosphatase or mutT. evidenced by COGnitor;0;LLHV30-3_1_Scaffold18-Contig1;25;345556;346036;0;385.1546534;398.4685096;391.0872671;434.5294397;426.8272769;466.3670452;201.7088893;346.6386526;554.6689041;555.9838244;532.2053362;455.9501535;403.786068;532;643.2859676;569.069962;654.1689622;647.8147874
1369;O208_00993;1;Phosphate starvation-inducible protein PhoH. predicted ATPase;0;LLHV30-3_1_Scaffold18-Contig1;25;346093;347047;0;1426.944497;1384.509228;1353.633946;1538.612068;1527.890562;1632.633213;677.0402719;1281.702287;2347.451893;1900.214538;1999.631659;1597.044655;1461.321008;1818;2296.305062;1843.723182;2462.633987;2395.209938
1370;O208_00994;1;Manganese transport protein MntH;0;LLHV30-3_1_Scaffold18-Contig1;25;347163;348696;0;39454.27981;33239.27299;31322.94342;30943.03033;27819.31765;40549.53406;9868.534326;12155.04476;23792.58082;42615.33768;27770.16551;39418.96327;23460.45125;30405;29917.5329;22033.40476;29734.15085;22357.28166
1371;O208_00995;1;LSU ribosomal protein L27p;0;LLHV30-3_1_Scaffold18-Contig1;25;348971;349256;0;3586.75271;2470.013581;3292.774979;2497.599649;1443.847138;2994.090372;655.4077244;665.1080242;1438.260347;2058.127104;2295.925395;3241.025356;1414.052401;1945;1833.692843;1935.790289;2227.838903;1871.84378
1372;O208_00996;1;Potential ribosomal protein;0;LLHV30-3_1_Scaffold18-Contig1;25;349257;349593;0;3109.990092;2078.912748;2433.619187;1986.744169;1209.658721;2576.521075;619.7432541;644.7635435;1070.549773;1845.603109;1771.443355;2867.365671;1094.38843;1577;1483.273194;1698.479385;1895.325634;1721.823514
1373;O208_00997;1;LSU ribosomal protein L21p;0;LLHV30-3_1_Scaffold18-Contig1;25;349595;349910;0;1320.625765;873.6836504;1100.775799;917.4238954;507.0934683;1028.935364;278.8844643;259.0008894;422.0138236;807.9859601;804.6270651;1155.114359;497.5221195;643;590.8322987;711.139032;793.2816564;674.2388116
1374;O208_00998;1;ABC transporter. permease protein (putative);0;LLHV30-3_1_Scaffold18-Contig1;25;350079;351255;0;764.9599366;842.9849979;870.9558391;644.6149776;864.0419432;899.2727777;213.9868217;483.5726576;909.1915463;938.9217957;887.4769723;934.4539911;620.100033;791;858.9288288;630.9771545;764.1019206;746.6917813
1375;O208_00999;1;hypothetical protein;0;LLHV30-3_1_Scaffold18-Contig1;25;351247;351655;0;291.5406751;357.9462883;338.8299168;265.2518841;379.6118701;433.6028432;119.8560067;204.2272874;394.8621989;366.4887458;418.4622433;428.5199972;225.1267562;332;389.7599011;257.1529535;314.1911094;298.3357574
1376;O208_01000;1;putative phosphohydrolase;0;LLHV30-3_1_Scaffold18-Contig1;25;351823;353185;0;1941.152706;2303.012911;2238.075553;1750.209013;2611.011992;1947.727241;586.4174376;1813.788706;3117.782274;1720.588995;2512.879813;1956.074923;1737.722186;2607;2711.563275;1813.563268;2186.444394;2539.263489
