num_cds;X1;X2;X3;X4;X5;X6;X13;X14;X15;X16;X17;X18;num_cds;cds_locustag;cds_product
1374;936.8107942;869.5175146;853.9461613;1158.346824;1199.870211;982.6266356;1038.647761;1100.346937;1055.973263;999.0896408;1002.506049;1206.822973;1374;O208_00998;ABC transporter, permease protein (putative)
1375;357.0362817;357.7967733;478.3031778;452.1367771;527.1560927;400.4667043;476.3009626;499.3092548;421.9071257;388.678099;483.3788858;524.1236289;1375;O208_00999;hypothetical protein
1376;2377.239279;2360.847085;2340.185792;2122.688819;3625.837304;2824.279072;2174.181777;3473.699152;3591.032365;2567.33809;2171.319304;4138.414272;1376;O208_01000;putative phosphohydrolase
1377;2285.523537;2122.315903;2251.524715;2389.74986;3315.051249;2730.342438;2235.15914;3341.17221;3241.452175;2422.308949;2434.768568;3421.734418;1377;O208_01001;Promiscuous sugar phosphatase YidA, haloacid dehalogenase-like phosphatase family
1378;9072.488452;12746.12779;14974.38924;14462.69472;19229.39538;53690.96657;16480.14881;43162.71853;80994.11365;9067.866495;14061.50733;28825.76988;1378;O208_01002;hypothetical protein
1379;464.3109443;480.1204565;566.9642546;612.0487073;409.1360719;575.9798895;542.6985363;487.1765065;503.877653;357.0939749;552.5440319;362.4587768;1379;O208_01003;Hypothetical protein
1380;406.9886055;436.2878033;482.9695502;547.9215881;430.1174089;478.3352301;466.8155949;420.9130353;473.7414298;361.6059926;519.1271636;354.2210773;1380;O208_01004;Putative tRNA-m1A22 methylase
1381;311.1784107;340.4675848;333.6456313;378.2688297;300.2953861;397.9946876;350.2810777;401.3139805;409.8526364;286.835413;389.3453727;306.8543053;1381;O208_01005;Endonuclease III 
1382;328.3751123;354.7386812;363.9770523;457.0071912;296.3613854;485.7512802;401.7730737;484.3766416;544.8629167;294.5703006;461.6190646;416.0038234;1382;O208_01006;Chromosome replication initiation protein dnaD
1384;400.4374811;257.8990987;284.6487204;359.5989089;162.6053619;1239.716372;306.9193969;663.5680003;660.586014;210.1311116;394.785328;144.1597408;1384;O208_01008;Dihydroorotase 
1385;70.42458768;68.29738977;55.99646959;59.25670508;28.8493384;227.4255358;46.07178585;153.0592856;157.9138099;51.56591695;94.81064964;13.38626164;1385;O208_01009;Orotate phosphoribosyltransferase 
1392;72.06236879;93.78149043;74.66195945;68.99753331;72.12334601;64.27243402;65.04252121;60.66374123;45.80705937;47.69847318;72.27369194;62.81245848;1392;O208_01016;transcription regulator
1393;441.3820088;429.1522551;604.2952343;453.7602485;474.7027501;758.9091248;432.2617555;667.3011536;875.1559237;612.3452637;471.7218388;585.906375;1393;O208_01017;ABC transporter ATP-binding protein uup
1394;182.6125936;197.7566211;352.3111212;104.7139035;243.9080429;103.8247011;84.01325656;62.53031789;98.84681232;165.6555082;104.1362873;153.4271527;1394;O208_01018;Arsenate reductase family protein
1395;1677.087855;1932.714194;2314.520743;2506.639798;3665.177311;6864.790357;2333.400448;5460.669999;9072.208652;2045.877755;1917.972814;4956.005945;1395;O208_01019;Redox-sensitive transcriptional regulator (AT- rich DNA-binding protein)
1397;1621.403298;1914.365642;3107.804062;2781.818196;1459.514257;4447.158031;2800.893569;3838.614888;4141.922526;742.549204;3548.405133;1834.947557;1397;O208_01021;Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 
1398;204.7226386;192.659801;202.9872023;126.630767;107.5293522;166.8611268;205.9679838;111.9945992;110.9013016;118.601609;142.2159745;108.1198056;1398;O208_01022;Membrane-associated phospholipid phosphatase
1399;397.1619189;430.1716192;510.967785;328.7529528;314.7200553;482.0432552;443.779702;377.9817723;431.5507172;270.07649;394.785328;272.873795;1399;O208_01023;Histidine protein kinase - sensor protein
1400;140.0302848;143.7303277;230.9854371;109.5843176;133.7560235;216.3014607;144.3130939;116.6610408;198.8990736;90.24035466;120.4561532;126.6546294;1400;O208_01024;probable membrane protein YPO2961
1401;90.07796098;89.70403433;139.991174;70.62100468;83.92534808;119.8928096;105.0165707;95.19540932;113.3121995;69.61398788;97.14205905;82.37699472;1401;O208_01025;Two-component system regulator llrE
1403;447.9331333;418.9586149;508.6345988;406.6795787;494.3727536;551.2597226;504.7570656;484.3766416;661.791463;451.8463472;495.8130694;456.1626083;1403;O208_01027;Glycosyltransferase
1404;1114.510045;1089.700144;1390.578995;978.9532373;1344.116903;1234.772338;1227.000062;1309.403522;1495.962123;1080.30596;1158.71048;1527.06354;1404;O208_01028;Integral membrane protein
1405;494.6098949;589.1924073;618.2943517;464.3128124;793.3568061;580.9239229;569.7995868;715.8321466;838.9924558;505.99056;524.5671189;1054.425532;1405;O208_01029;Integral membrane protein
1406;1178.383508;999.9961099;912.2758171;1103.960533;1471.316259;1333.653006;1149.084541;1255.272799;1400.731657;1294.949089;1043.694282;1499.261304;1406;O208_01030;Ribosomal large subunit pseudouridine synthase D 
1407;827.8983505;824.6654974;636.9598416;844.2051135;1171.020872;929.4782767;927.5334535;992.0854913;1060.795059;1026.806321;813.6618866;1331.418177;1407;O208_01031;Lipoprotein signal peptidase 
1408;20.47226386;25.48410066;32.66460726;5484.086295;8751.840205;2955.295957;23.03589293;3823.682274;3206.494156;24.49381055;31.86259537;6718.873632;1408;O208_01032;6,7-dimethyl-8-ribityllumazine synthase 
1409;4.913343326;8.154912212;11.66593116;1560.967724;2199.106387;897.3420597;4.742683838;1181.543022;926.9902277;3.867443771;3.10854589;1708.292928;1409;O208_01033;3,4-dihydroxy-2-butanone 4-phosphate synthase  / GTP cyclohydrolase II 
1410;24.56671663;29.56155677;74.66195945;9648.290364;14304.02651;6249.258201;35.90889192;7618.432611;5897.056169;21.9155147;31.0854589;10589.56267;1410;O208_01034;3,4-dihydroxy-2-butanone 4-phosphate synthase  / GTP cyclohydrolase II 
1411;22.92893552;27.52282871;69.99558699;6049.054332;9058.692259;4259.284762;23.03589293;5371.07432;4358.903333;12.89147924;31.0854589;7541.613867;1411;O208_01035;Riboflavin synthase eubacterial/eukaryotic 
1412;94.17241376;95.82021849;198.3208298;11984.46567;16937.18431;9431.979693;59.62231111;11572.77525;9183.109954;43.18645544;43.51964246;13048.51596;1412;O208_01036;Diaminohydroxyphosphoribosylaminopyrimidine deaminase  / 5-amino-6-(5-phosphoribosylamino)uracil reductase 
1419;119.5580209;196.7372571;212.3199472;159.1001945;89.17068234;152.0290266;165.9939343;126.9272124;124.1612399;98.61981616;144.5473839;79.28785742;1419;O208_01043;Predicted cell-wall-anchored protein SasA (LPXTG motif)
1421;43.40119938;79.51039406;90.99426308;67.37406194;53.76467612;117.4207929;95.53120302;65.33018287;66.29969119;42.54188148;62.17091779;44.27763466;1421;O208_01045;Predicted cell-wall-anchored protein SasA (LPXTG motif)
1422;355.3985006;405.7068825;340.64519;569.0267159;434.0514096;437.5469547;416.6786515;465.710875;443.6052065;254.6067149;521.458573;442.7763466;1422;O208_01046;Magnesium and cobalt transport protein CorA
1423;1253.721439;1385.315712;1612.231687;1608.048394;1197.247544;2259.423258;1517.658828;1702.317908;1928.718289;989.4210314;1339.783278;1405.557472;1423;O208_01047;Topoisomerase IV subunit A
1424;194.8959519;195.7178931;174.9889675;240.2737631;271.4460477;318.8901534;210.0331414;263.1873081;279.6641519;191.4384667;191.1755722;289.349194;1424;O208_01048;Acetyltransferase
1425;241.5727135;300.7123878;333.6456313;329.5646885;352.7487287;422.7148545;296.0789767;419.979747;482.1795723;250.7392712;283.6548124;412.9146861;1425;O208_01049;DNA polymerase III, epsilon chain
1426;99.90464764;165.1369723;163.3230363;174.5231725;180.9640318;271.9218363;150.4108303;243.5882533;259.1715201;150.8303071;151.5416121;259.4875334;1426;O208_01050;hypothetical protein
1427;1266.823688;998.9767459;1038.267874;1038.209942;902.1974919;971.5025605;1274.4269;939.821345;795.5962943;997.8004929;1070.894059;720.7987038;1427;O208_01051;Topoisomerase IV subunit B
1429;452.8464766;536.1854779;438.6390118;364.469323;565.184766;386.8706125;405.8382313;387.3146556;480.9741233;404.1478741;397.8938739;480.8757067;1429;O208_01053;Acyl-phosphate:glycerol-3-phosphate O- acyltransferase PlsY
1430;2071.793103;1832.81652;1801.219772;2360.527375;2293.522403;6885.802499;2473.648385;5656.660548;8033.111674;1418.062716;2498.493759;2565.013673;1430;O208_01054;Glutaredoxin-like protein NrdH, required for reduction of Ribonucleotide reductase class Ib
1431;4248.404196;4116.191939;3693.433807;4777.064512;5392.203614;14363.653;5147.167017;11761.29949;16998.03537;3362.097785;5603.153966;6046.471413;1431;O208_01055;Ribonucleotide reduction protein NrdI
1432;8373.155919;8055.014537;9157.755964;9259.46897;9845.492397;24584.20601;10321.43508;18662.03338;22339.37958;6762.870008;9718.868724;8992.478687;1432;O208_01056;Ribonucleotide reductase of class Ib (aerobic), alpha subunit 
1433;1495.294152;1651.369723;1598.23257;1724.938333;1627.364953;3457.115346;1923.497059;2514.278752;3120.907282;1316.864604;1551.941535;1358.190701;1433;O208_01057;Ribonucleotide reductase of class Ib (aerobic), beta subunit 
1434;3581.008394;4387.34277;5422.324805;4006.727346;4689.328824;6608.936629;3552.270195;5305.744137;6270.745337;3656.023512;3308.269963;5560.447144;1434;O208_01058;Cell division protein FtsX
1435;2990.588305;3869.505844;4538.047223;3613.847274;4373.297435;6286.338451;2993.988554;5133.085797;6428.659147;3226.092679;2988.866873;6023.817739;1435;O208_01059;Cell division transporter, ATP-binding protein FtsE (TC 3.A.5.1.1)
1436;2970.934931;2729.856863;3000.477496;3662.551415;2839.037166;2710.566304;3201.311591;3223.57788;2595.331548;2658.223019;3598.141867;2968.660947;1436;O208_01060;Peptide chain release factor 2
1437;370.1385306;382.2615099;324.3128864;455.3837199;478.6367508;425.1868712;432.9392818;581.4386275;483.3850212;346.7807915;494.2587965;528.2424787;1437;O208_01061;hypothetical protein
1438;9513.05157;10733.9032;13198.83452;10011.13622;7848.331379;16084.17661;9332.924267;14193.44887;17616.43067;6436.715583;9062.965541;9379.650562;1438;O208_01062;Cysteinyl-tRNA synthetase related protein
1439;378.3274361;247.7054584;233.3186233;159.1001945;165.228029;61.80041733;168.7040394;72.79648948;69.91603798;376.4311937;208.2725746;114.2980802;1439;O208_01063;Formate/nitrite family of transporters
1441;669.8524735;649.3348848;650.958959;599.0609363;841.876148;347.3183454;545.4086414;476.9103349;380.9218621;362.8951405;632.5890886;748.6009396;1441;O208_01065;ABC transporter permease protein
1442;403.7130433;438.3265314;384.9757284;330.3764242;485.1934186;145.8489849;314.3721858;316.3847427;194.0772778;295.8594485;383.1282809;477.7865694;1442;O208_01066;ABC-type multidrug transport system, ATPase component
1444;608.4356819;633.0250604;662.6248902;564.9680375;747.4601314;509.2354388;495.9492242;428.379342;527.9866316;689.6941392;425.0936504;721.8284163;1444;O208_01068;Cytoplasmic hypothetical protein DUF199, a subgroup
1445;979.3931031;867.4787865;874.9448373;831.2173425;1008.415511;740.3689996;882.8167201;741.9642197;763.0491731;1114.46838;823.7646608;844.3641959;1445;O208_01069;LPPG:FO 2-phospho-L-lactate transferase like, CofD-like
1446;978.5742125;890.9241591;923.9417482;910.7674397;1209.049546;897.3420597;924.1458221;932.3550384;963.1536956;1298.171959;881.2727597;1082.227768;1446;O208_01070;Predicted P-loop-containing kinase
1447;1203.769115;1163.094354;1187.591793;1213.544851;1473.938926;1280.504647;1138.244121;1328.069289;1413.991596;1496.056165;1088.768198;1574.430312;1447;O208_01071;Cardiolipin synthetase
1448;724.7181406;711.5160905;958.9395417;291.4131113;298.9840526;299.1140199;282.5284515;275.3200564;213.3644607;268.1427681;289.0947677;318.1811421;1448;O208_01072;PTS system, fructose-specific IIA component  / PTS system, fructose-specific IIB component  / PTS system, fructose-specific IIC component 
1449;301.351724;413.8617947;664.9580764;128.2542384;154.7373605;107.5327262;116.5345172;117.5943292;125.3666888;133.4268101;107.2448332;184.3185257;1449;O208_01073;Tagatose-6-phosphate kinase  / 1- phosphofructokinase 
1450;330.831784;437.3071673;816.6151815;249.2028556;310.7860546;181.693227;213.4207727;198.7904136;160.3247078;244.2935315;206.7183017;337.7456784;1450;O208_01074;Transcriptional repressor of the fructose operon, DeoR family
1451;438.1064466;436.2878033;720.954546;305.2126179;334.3900588;4104.783719;312.339607;507.7088497;923.3738809;382.2323594;327.1744549;786.7002996;1451;O208_01075;N-acetyl-L,L-diaminopimelate deacetylase homolog 
1452;2940.635981;4515.782637;4750.36717;2668.1752;7132.343254;6173.861691;2899.812404;8163.472994;9201.191688;4160.08035;2448.757025;11234.16266;1452;O208_01076;myosin-crossreactive antigen
1453;26630.32083;23996.84855;17932.86939;25652.47115;52056.00848;21960.16029;27084.11235;34843.38639;27548.12441;50641.59789;28184.40845;36764.85275;1453;O208_01077;Chaperone protein DnaK
1454;3437.702547;3315.991178;3184.799208;2350.786547;7372.317296;2007.277555;2420.12381;3385.970049;2356.65266;6315.535678;2574.653133;5078.541725;1454;O208_01078;Heat shock protein GrpE
1455;7186.583505;7537.177612;6416.262141;4533.543806;16960.78831;3946.574651;4926.970981;6508.75279;4845.904701;13354.28334;4348.078563;13953.63319;1455;O208_01079;Heat-inducible transcription repressor HrcA
1456;303.8083957;313.9641201;137.6579877;331.9998956;302.9180532;169.3331435;306.2418707;133.4602307;167.5574014;348.0699394;294.534723;228.5961604;1456;O208_01080;hypothetical protein
1457;1174.289055;1072.370956;898.2766997;1369.398102;1236.587551;640.2523236;1115.208228;702.76611;603.9299143;1355.539042;1097.316699;982.3456621;1457;O208_01081;D-alanyl-D-alanine carboxypeptidase 
1458;2419.002698;2270.123687;1999.540602;2585.37816;2457.439099;1499.278124;2077.973047;1566.057812;1322.377477;2366.231014;2380.369015;2033.682057;1458;O208_01082;Phosphoglycerate mutase family
1459;1582.915442;1474.000382;1486.23963;1718.444447;1720.469636;857.7897926;1438.388255;1147.011354;875.1559237;1702.964407;1555.050081;1341.715302;1459;O208_01083;hypothetical protein
1460;1694.284557;1581.033605;1353.248015;2007.422352;2077.152365;962.850502;1408.5771;1357.001227;851.0469451;1848.638123;1645.975049;1772.135099;1460;O208_01084;hypothetical protein
1462;236.6593702;276.2476512;300.981024;304.4008823;399.956737;213.829444;265.5902949;298.6522645;232.6516436;344.8470696;280.5462665;393.3501498;1462;O208_01086;ACT domain containing transcriptional regulators, related to gcvR of E.coli
1463;103.9991004;80.52975809;95.66063555;124.19556;108.8406858;66.74445072;109.7592545;64.39689454;66.29969119;126.9810705;126.673245;89.58498176;1463;O208_01087;Putative prenyltransferase, contains 1,4- dihydroxy-2-naphthoate octaprenyltransferase domain
1466;743.5526234;956.1634568;1241.255076;589.320108;795.9794732;1112.407512;639.5847919;829.6933224;1027.042489;765.7538667;507.4701165;950.4245766;1466;O208_00041;endonuclease/exonuclease/phosphatase family
1467;1012.967616;1323.134506;1539.902914;955.4129024;1223.474215;1786.032061;987.8332908;1453.129925;1721.381073;1117.69125;824.5417972;1796.848197;1467;O208_00042;Nicotinamidase/isochorismatase family protein
1468;3596.567315;5125.362325;6563.252873;4022.150324;4897.830861;7922.813502;3939.815217;6160.636244;7526.823123;3952.527534;3347.903923;7249.175536;1468;O208_00043;3-prime-to-5-prime exoribonuclease RNase R
1469;815.6149922;902.1371634;1206.257282;905.8970256;929.7354967;1441.185732;934.9862424;965.0201298;1488.729429;533.7072404;805.1133854;851.572183;1469;O208_00044;Preprotein translocase subunit SecG (TC 3.A.5.1.1)
1470;2621.268665;3034.646707;3439.116507;3991.304368;3252.107238;4354.457405;3577.338666;5232.947648;4317.91807;1916.318389;3804.083033;3138.563499;1470;O208_00045;Thioredoxin reductase 
1471;838.5439277;612.6377799;499.3018538;920.5082679;663.5347833;677.332574;862.4909323;661.7014236;609.9571589;756.7298312;993.1804118;478.8162818;1471;O208_00046;hypothetical protein
1472;541.2866565;434.2490753;408.3075908;577.1440728;393.4000691;531.4835891;651.7802646;490.9096598;430.3452683;539.5084061;610.8292673;345.9833778;1472;O208_00047;Cystine transport ATP-binding protein
1473;1141.533433;904.1758915;783.9505743;1227.344357;687.1387874;1250.840447;1099.625124;1020.084141;942.6610638;1149.275374;1328.126231;752.7197893;1473;O208_00048;Cysteine ABC transporter, permease protein
1474;334.1073462;327.2158525;422.3067082;643.706399;351.4373951;960.3784853;400.4180212;779.2957528;708.8039713;247.5164013;439.0821069;409.8255488;1474;O208_00049;Cysteine ABC transporter, substrate-binding protein
1475;174.4236881;132.5173234;137.6579877;200.4987144;116.7086872;493.1673303;230.3589293;236.1219467;379.7164132;134.715958;221.4838946;133.8626164;1475;O208_00050;NLP/P60 family protein
1476;1970.250674;1794.080687;1794.220213;1464.371178;1694.242964;1810.752228;1883.52301;2532.944519;2022.743306;1174.413758;2116.919751;2405.408246;1476;O208_00051;Formate--tetrahydrofolate ligase 
1477;976.1175408;1183.481635;1259.920566;1068.244163;1943.396342;1137.127679;1022.38713;1823.64539;1391.088066;933.9876707;1051.465647;2536.181725;1477;O208_00052;PlcB, ORFX, ORFP, ORFB, ORFA, ldh gene
1478;261.2260869;347.603133;536.6328336;254.0732697;474.7027501;430.1309046;327.9227111;586.1050692;602.7244653;290.7028568;262.6721277;754.7792142;1478;O208_00053;hypothetical protein
1479;6124.482456;5646.257342;5734.971761;5014.903068;7983.398737;4766.048185;5616.01519;7269.382777;6281.594378;6670.695931;5942.762605;9297.273567;1479;O208_00054;Purine nucleoside phosphorylase 
1480;1144.808995;1081.545232;1010.269639;919.6965323;1479.18426;1003.638777;1088.107178;1531.526144;1347.691905;1256.274652;1075.556878;1964.691324;1480;O208_00055;hypothetical protein
1481;13009.71424;13132.46675;13236.1655;10640.23137;18279.98988;11604.88237;11530.81946;16994.24714;15011.45553;13262.10926;12485.47457;21884.47836;1481;O208_00056;Phosphopentomutase 
1482;600.2467764;426.0941631;401.3080321;454.5719842;289.8047176;210.1214189;472.235805;152.1259973;156.708361;537.5746842;456.9562458;151.3677278;1482;O208_00057;Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F4 (as in PMID19099556)
1483;1544.427586;1084.603324;916.9421895;1081.231934;709.431458;443.7269964;1067.78139;395.7142505;426.7289215;1365.852225;1171.9218;354.2210773;1483;O208_00058;CDP-glycerol: N-acetyl-beta-D-mannosaminyl-1,4-N- acetyl-D- glucosaminyldiphosphoundecaprenyl glycerophosphotransferase
1484;1948.959519;1409.780449;1376.579877;1438.395636;987.4341736;577.2158979;1455.326412;592.6380874;611.1626079;1521.839124;1640.535093;525.1533414;1484;O208_00059;CDP-ribitol:poly(ribitol phosphate) ribitol phosphotransferase
1485;137.5736131;93.78149043;104.9933805;103.9021678;49.83067543;53.14835891;91.46604545;41.9979747;44.60161044;106.9992777;84.70787549;29.86166059;1485;O208_00060;hypothetical protein
1486;366.0440778;283.3831994;242.6513682;296.2835254;170.4733633;152.0290266;303.5317656;125.9939241;110.9013016;335.1784602;340.3857749;96.7929688;1486;O208_00061;Glycerol-3-phosphate cytidylyltransferase 
1487;2039.856371;1577.975513;1413.910857;1724.938333;1138.237533;777.44925;1689.072973;675.7007485;747.378337;1990.444394;1845.699122;695.055893;1487;O208_00062;Putative major teichoic acid biosynthesis protein C
1488;2794.873462;2259.930047;2074.202561;2146.229154;1515.9016;1062.967178;2171.471672;1005.151528;965.5645935;2572.494682;2566.881768;1023.534159;1488;O208_00063;Arabinan endo-1,5-alpha-L-arabinosidase 
1489;3153.547525;2669.714385;2286.522508;2528.556662;1932.905673;1176.679946;2451.290018;1123.679145;1092.136731;3153.900395;2711.429152;1331.418177;1489;O208_00064;putative secreted protein
1490;3905.289054;3414.869489;2925.815536;3035.891466;2541.364447;1326.236956;2832.737304;1328.069289;1339.253762;3884.202694;3205.687949;1729.916889;1490;O208_00065;UDP-galactopyranose mutase 
1491;3210.869864;2643.210921;2519.841132;2417.348873;1889.631665;1281.740655;2288.006189;1105.013379;1158.436422;3008.22668;2700.549242;1416.884309;1491;O208_00066;hypothetical protein
1492;5867.350822;4888.869871;4218.400709;4711.313922;3600.921966;2541.233161;4160.011252;2269.757211;2375.939842;5759.268349;4847.000179;2831.709194;1492;O208_00067;glycosyl transferase, group 1
1493;3530.23718;3045.859711;2694.830099;2815.911095;2237.13506;1803.336178;2658.613054;1523.126549;1628.561505;3351.784602;2835.770988;1756.689412;1493;O208_00068;hypothetical protein
1494;2737.551123;2202.845661;1901.54678;2384.06771;1521.146934;1371.969265;2004.122685;1121.812569;1189.778095;2282.436399;2126.245389;1206.822973;1494;O208_00069;hypothetical protein
1495;6577.328933;5572.863133;4596.376879;6243.059161;4015.303372;3921.854484;5211.532012;3300.107523;3377.667904;5284.217339;5627.245197;2917.175326;1495;O208_00070;Glycosyltransferase
1496;3830.770013;3354.727011;3082.139014;4097.641743;2656.7618;3019.568391;3647.801398;2809.197863;2779.765234;3237.050436;3360.338107;2226.238282;1496;O208_00071;Glycosyltransferase
1497;1161.186806;1133.532797;1103.597088;1440.019107;1058.246186;1289.156706;1418.062468;1259.939241;1195.805339;1000.378789;1203.007259;819.6510975;1497;O208_00072;Teichoic acid translocation permease protein TagG
1498;3700.566415;4029.545997;4519.381733;5036.819932;4379.854103;5084.938338;4359.203973;4913.76304;4668.703709;3470.38621;4135.14317;3524.705662;1498;O208_00073;Teichoic acid export ATP-binding protein TagH 
1499;1167.737931;1354.734791;1544.569286;1757.40776;1488.363595;1857.720545;1458.714043;1624.854977;1653.875933;1186.01609;1313.360638;1377.755237;1499;O208_00074;exopolysaccharide biosynthesis protein
1500;197.3526236;133.5366875;83.99470439;151.7945733;99.66135085;34.60823371;248.6521384;57.86387625;20.49263182;145.0291414;185.7356169;37.06964763;1500;O208_00075;hypothetical protein
1501;1216.871364;715.5935466;445.6385705;726.503439;573.0527674;218.7734774;1211.416957;313.5848778;166.3519524;748.3503697;1038.254327;222.4178858;1501;O208_00076;drug resistance transporter, EmrB/QacA family
1502;423.3664166;268.092739;160.9898501;226.4742564;180.9640318;106.2967178;386.1899697;124.1273474;83.17597622;309.3955017;414.2137398;85.46613203;1502;O208_00077;hypothetical protein
1503;555.2077959;638.1218806;634.6266554;575.5206014;819.5834774;621.7121984;741.2137313;697.16638;696.7494819;718.6999674;624.0405874;697.1153179;1503;O208_00078;hypothetical protein
1504;1309.405996;1686.0281;2130.199031;1371.021574;1560.486941;1698.275468;1285.944846;1334.602307;1610.479771;1227.913397;1306.36641;1751.54085;1504;O208_00079;Ubiquinone/menaquinone biosynthesis methyltransferase UBIE
1505;1482.191903;2703.353398;2967.812888;1037.398207;4799.480844;4911.89717;1676.199974;5619.329015;7203.76281;1623.037236;1271.395269;8701.070068;1505;O208_00080;hypothetical protein
1506;7397.857268;7858.27728;10303.3504;8536.212474;8239.108781;14356.23695;8736.02363;12726.31962;15754.01208;7607.906471;8414.056587;10675.0288;1506;O208_00081;DNA gyrase subunit B 
1507;1054.731034;1172.26863;1094.264343;1077.173255;1467.382258;1323.764939;1283.912268;1290.737756;1635.794199;1080.950534;1094.208153;1345.834151;1507;O208_00082;hydrolase, haloacid dehalogenase-like family
1508;776.3082456;722.7290947;732.6204771;780.8897299;823.5174781;520.3595139;996.6411322;603.8375474;468.919634;1187.305238;976.8605458;713.5907168;1508;O208_00083;hypothetical protein
1509;155.5892053;75.43293796;62.99602829;70.62100468;78.68001383;74.1605008;91.46604545;53.19743462;69.91603798;143.7399935;118.1247438;48.3964844;1509;O208_00084;Permease of the drug/metabolite transporter (DMT) superfamily
1510;363.5874062;334.3514007;338.3120038;332.8116313;482.5707515;275.6298613;426.1640192;306.1185712;270.0205605;269.431916;324.065909;439.6872093;1510;O208_00085;Malate Na(+) symporter
1511;1168.556821;1095.816328;1227.255959;1128.312604;1845.046324;1102.519445;1222.257378;1398.999202;1164.463667;961.0597771;1110.528019;1707.263216;1511;O208_00086;Malolactic enzyme
1513;148.2191903;173.2918845;242.6513682;206.1808642;179.6526982;761.3811415;136.860305;470.3773167;933.0174724;136.6496799;123.5646991;301.7057432;1513;O208_00088;COG0488: ATPase components of ABC transporters with duplicated ATPase domains
1515;176.0614692;211.0083535;200.654016;102.2786964;120.6426879;102.5886928;105.694097;94.262121;132.5993824;105.7101297;118.1247438;128.7140543;1515;O208_00090;2,3-butanediol dehydrogenase, S-alcohol forming, (R)-acetoin-specific  / Acetoin (diacetyl) reductase 
1516;178.5181409;181.4467967;230.9854371;99.03175369;125.8880221;140.9049515;119.2446222;87.72910271;115.7230973;112.1558694;110.3533791;101.941531;1516;O208_00091;2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific 
1518;10560.41259;9365.916675;7762.510597;8741.581603;10570.65986;6807.933973;9661.524504;8495.723638;8569.536448;9189.0464;10888.45912;10364.05565;1518;O208_00093;Substrate-specific component STY3230 of queuosine-regulated ECF transporter
1519;17858.36521;14473.94981;11887.58386;15139.68228;14732.83259;13528.11135;16039.07921;15393.65766;16297.66954;16082.12035;18348.19211;13163.84376;1519;O208_00094;Transmembrane component STY3231 of energizing module of queuosine-regulated ECF transporter
1520;9446.721435;8231.364514;8217.481912;7663.596612;7234.627272;8631.046285;9479.947466;9760.329321;9889.503027;7624.020821;10865.92216;6538.673956;1520;O208_00095;ATPase component STY3232 of energizing module of queuosine-regulated ECF transporter
1521;15119.9952;12065.19262;10944.97662;12056.71014;11277.46865;13748.12084;15518.73904;15206.06671;15374.29566;13412.93957;15168.14967;9870.823393;1521;O208_00096;ATPase component STY3233 of energizing module of queuosine-regulated ECF transporter
1522;303.8083957;322.1190324;307.9805827;328.7529528;271.4460477;533.9556057;337.4080788;345.3166809;470.125083;313.9075194;344.2714573;278.0223572;1522;O208_00097;Type I restriction-modification system, specificity subunit S 
1525;34.39340328;32.61964885;41.99735219;63.31538351;31.47200553;32.13621701;83.3357303;30.79851478;31.3416722;48.34304714;91.70210375;26.77252329;1525;O208_00558;hypothetical protein
1526;226.8326836;286.4412914;359.3106799;223.2273137;413.0700726;239.7856192;265.5902949;281.8530747;300.1567837;362.8951405;205.1640287;413.9443985;1526;O208_00559;Glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein
1527;159.6836581;185.5242528;244.9845545;155.8532517;334.3900588;194.0533104;182.9320909;237.055235;223.0080522;252.0284191;153.8730215;335.6862535;1527;O208_00560;hypothetical protein
1528;927.8029981;1273.185669;1721.89144;857.1928844;2069.284364;1297.808764;1060.328601;1516.593531;1263.310479;1264.009539;1033.591508;1759.77855;1528;O208_00561;Hypothetical protein
1529;2085.714242;2471.957764;3194.131953;1748.478668;4095.29472;2947.879907;2143.693095;3158.247698;3050.991244;2921.209195;1943.618318;4070.453252;1529;O208_00562;DAK2 domain protein
1530;1086.667766;1221.198104;1633.230363;836.8994923;1904.056335;1507.930183;968.1850292;1566.991101;1673.163116;1264.009539;895.2612162;1835.97727;1530;O208_00563;hypothetical protein
1531;1073.565517;1323.134506;1822.218448;948.9190169;1847.668991;1535.122367;1080.654389;1520.326684;1855.185904;1214.377344;942.6665411;1996.61241;1531;O208_00564;carotenoid biosynthetic protein CrtK
1533;750.1037478;765.5423839;769.9514569;870.9923911;950.7168338;965.3225187;670.7509999;1028.483736;1031.864285;831.5004108;691.6514605;1232.565784;1533;O208_00566;hypothetical protein
1534;578.1367314;720.6903667;653.2921452;639.6477206;774.9981362;511.7074555;571.8321656;568.372591;465.3032872;669.0677724;531.5613471;992.6427864;1534;O208_00567;Acetyltransferase
1535;719.8047973;663.6059812;660.2917039;879.1097479;822.2061445;674.8605573;641.6173707;643.9689454;449.6324512;732.2360206;676.108731;739.3335277;1535;O208_00568;Cation-transporting ATPase, E1-E2 family
1536;328.3751123;308.8673;214.6531334;293.8483183;291.1160512;133.4889014;376.704602;181.9912237;151.8865653;403.5033001;348.1571396;315.0920048;1536;O208_00569;4-oxalocrotonate tautomerase - Xylose transport system permease protein xylH
